comment,label_id
"xem video này xong và xem lại những video đầu tiên mới nhận ra kênh nào dù đầu tư tốt tới đâu rồi cũng sẽ đi vào lối mòn. như video này k hề nhắc tới hay bỏ qua hose hay vsd,w6z99suxnqy",0.0
"chuyện cá mập làm giá trong thị trường tài chính như thế này là chuyện bình thường, ai trải qua thị trg crypto và chứng khoán mỹ lâu năm sẽ hiểu 😂,w6z99suxnqy",0.0
"6 mã thì dính cmn 4 mã flc, amd, hai, ros, giờ thì chạy ship qua ngày 😔😔😔,w6z99suxnqy",0.0
"trịnh văn musk - elon quyết =)))),w6z99suxnqy",0.0
"doanh nghiệp giải thể, hàng triệu công nhân bị sa thải: thị trường lao động lao đao | tbl news https://www.youtube.com/watch?v=o2wamzmchvw,bs9odvkyujk",0.0
"rớt giá???!!!!. chẳng qua là chúng nó hùn nhau đẩy giá trên trời, giá quá bất hợp lý nên người dân bình thường không thể mua được ắt phải hạ giá thôi. nhưng các ông cũng không việc gì phải thương cho những đại gia đấy, mà thương cho người dân bình thường không có nổi vài tỷ để mua một căn hộ chung cư, với mức lương bèo bọt dăm bảy triệu 1 tháng.,bs9odvkyujk",0.0
"chung cư tỉnh lẻ giờ bầy vượn rúp nó thổi bán hàng trăm củ m2, nhốt cả đống người vào mấy cái tổ chim rồi bắt đóng đủ các thế phí để mua cái giấy ở trọ vài chục năm đi webcam chung với nhau cùng một trục mấy chục mét.😂,bs9odvkyujk",0.0
"không quy ra thành tiền được thì gặm tường nhà ra ăn à he he kkkkkkk😂😂😂😂,bs9odvkyujk",0.0
"giá trên trời thì để thần tiên và ma ở thôi, người ko ở nổi,bs9odvkyujk",0.0
"toàn nghìn tỷ si mua nổi,bs9odvkyujk",0.0
"ngân hàng cho vay giá nhà bằng giá vàng rồi bây giơ sắp bể hụi rồi ngân hàng ơi cũng tụi mày giá nhà mới lên không như vậy thằng nào duyên cho vay thì bỏ từ nó,bs9odvkyujk",0.0
"bon nay co rot gia giam gia bao nhieu van loi day tui ok,bs9odvkyujk",0.0
"bài học bđs trung quốc,bs9odvkyujk",0.0
"các khu trung tâm ở địa phương chết là phải, ngáo giá, dân đi tập trung ở các thành phố lớn làm việc, ko ai ở tỉnh nữa nên giá rớt thảm,bs9odvkyujk",0.0
"các khu ngoại ô thì rớt thảm là cái chắc😂, giờ người ta kinh doanh online rồi. chào mừng tớ kỷ nguyên suy thoái,bs9odvkyujk",0.0
"thổi 300 tỉ, bây giờ giảm 100 tỉ, thì vẫn lãi 200ti mà, buồn làm gì đâu,bs9odvkyujk",0.0
"may noi tao lao ?,bs9odvkyujk",0.0
"giờ bác tô chống tham nhũng dũ quá. từng thừa đăng ký đến từng thửa đất. từng ngôi nhà. tiền chuyển ra nước ngoài. của quần chức. rút về mùa thì lộ. còn dân thường. cán bộ thường. thì tiền đâu mà mua. kẻ táo tợn. đem nhà thế chấp vay ngân hàng. giờ nguồn tín dụng vị siết.,bs9odvkyujk",0.0
"bán cho tôi 10-20 tỷ tôi ỉa vào chứ lỗ trăm tỷ toàn một lũ tội đồ,bs9odvkyujk",0.0
"tiền ở đâu mà có cả cái nhà có vài chục tỷ là cùng mà rớt trăm tỷ,bs9odvkyujk",0.0
"giảm 70% có người mua liền,bs9odvkyujk",0.0
"vấn đề là những người sở hữu những ngôi nhà này cũng không thiếu tiền nên giá xuống họ cũng không quan tâm,bs9odvkyujk",0.0
"chống đối lừa bịp kêu gào phẳng động,bs9odvkyujk",0.0
"truyện thông bẩn lừa bịp . kêu gào khi lên. giờ xuống chút xíu cũng kêu gào. bọn này mới thật sự là phản động ....,bs9odvkyujk",0.0
"tự nhiên lại thấy bài này nghe hay hơn bài thg tổng đài lm,izsylr3vi1a",0.0
"nhạc hay vãi :))))👏,izsylr3vi1a",0.0
"nhạc như cặc,izsylr3vi1a",0.0
"tự nhiên thấy hay hơn mấy bài hát mới ra gần đây 😘😘,izsylr3vi1a",0.0
"sau khi nghe nhạc quốc kang tự nhiên thấy pickelball rất hay 🤡🤡🤡,izsylr3vi1a",0.0
"thick of it"" còn sợ bài này chứ,izsylr3vi1a",0.0
"hay mà bro 😭😭😭,izsylr3vi1a",0.0
"picke ball là 2024,izsylr3vi1a",0.0
"cái gì gớm z trời,izsylr3vi1a",0.0
"anh có một tài năng đó và đó hát dỡ vãi cả lon anh thuột từng lớp đấy xã hội,izsylr3vi1a",0.0
"😂😂😂t cứ nghĩ bài mùa hè không nóng là bựa nhất rồi không ngờ còn bài này,izsylr3vi1a",0.0
"hay quá a, bắn r a ơi,izsylr3vi1a",0.0
"con cún nhà tôi bị liệt chân khi tôi bật bài này nó liền chạy đến cắn điện thoại,izsylr3vi1a",0.0
"brenrot mới,izsylr3vi1a",0.0
"ocean english đã đưa tôi đến đây 😂,izsylr3vi1a",0.0
"bài hát hay.. mà cái mv hơi kì?kkkkk,izsylr3vi1a",0.0
"131 ngàn dislike 🗿 đừng hỏi vì sao tôi biết,izsylr3vi1a",0.0
"nghe xong bài lỡ rồi tự nhiên thấy bài này hay hơn,izsylr3vi1a",0.0
"tao nge tới pickleball là tao hiểu ngay mấy thành phần hư trên mxh,izsylr3vi1a",0.0
"thật k thùy,izsylr3vi1a",0.0
"​ @tranquangtue61 thùy cc3m nhà m,izsylr3vi1a",0.0
"​ @bảohoàng-v9c dạ e xl thùy,izsylr3vi1a",0.0
"​ @tranquangtue61 j v tuệ béo,izsylr3vi1a",0.0
"😅​ @tranquangtue61,izsylr3vi1a",0.0
"17:30 kiin lái xe ủi 5 😱😱,0fcna1revsg",0.0
"qúa chán nãn ..... trình độ 2 team là ngang nhau . ban pick ngang nhau . hơn nhau chỉ 1s 2s . pha combat mấu chốt 17'55s cả 2 đều ngang tiền và nếu ai win combat sẻ định đoạt thế cục . t1 mở combo tốt với pha bò hút . faker bật r 5 người . chỉ cần oner wukong r vào chung trong 1s nhưng oner quá chủ quan tầm cast r của poppy hoạt con mắt của t1 bóp tầm nhìn ko thấy đc poppy nên oner bị poppy đẩy ra khỏi giao tranh làm faker bi shock chết . và thế là mọi người đổ lổi hết cho faker . geng out trình đi lane ?_? tôi biết tôi nói bình luận này ra kiểu nào chả có đứa ghét . 🤔,0fcna1revsg",0.0
"hên có 1 trận thui, chứ để bo 5 thua hết 3 thì quê lắm 🤭🤭,0fcna1revsg",0.0
"như năm ngoái thôi, cứ như một kịch bản có sẵn. mấy vòng phân loại này như cà rởn dạo chơi, cứ vào bo5 sinh tử là biết cái mùi với th t1 à,0fcna1revsg",0.0
"kèo bố con mà phân tích làm méo gì. nhìn ai chẳng biết kq,0fcna1revsg",0.0
"thua là đổ tội cho ban pick, trong khi kèo ngược kèo xuôi gì cũng thua. bảo sao fan tê oăn chúng mày lắm anti 😅,0fcna1revsg",0.0
"sao ko lấy nautilus nhỉ , nauti counter đc r poppy,0fcna1revsg",0.0
"coach chỉ đạo ban pick chán + phong độ đội thấp thì chấp nhận thua cho đội xứng đáng hơn,0fcna1revsg",0.0
"thua bẽ bàng nhưng vẫn phải thán phục gen.g 😱 pha xử lý của họ quá chuẩn, t1 gặp khó thật sự,0fcna1revsg",0.0
"bên t1 toàn tướng lướt lướt bị poppy khắc chế hết chứ gì nữa,0fcna1revsg",0.0
"pick đội hình mình con poppy nó cho cút hết,0fcna1revsg",0.0
"djtconme chỉnh lại cái mic hộ cái khác lz gì cái đàm thời kháng chiến ko.,0fcna1revsg",0.0
"t1 về bà lun đi đánh chán kinh,0fcna1revsg",0.0
"tại bo1 thôi chứ bo3 là khác rồi...3-0,0fcna1revsg",0.0
"del có trình chứ sao. phân tích cl gì trong khi ai xem cũng bit out trình out ban pick,0fcna1revsg",0.0
"phân tích hay quá e cảm ơn anh,0fcna1revsg",0.0
"thôi con hơn cha là nhà có phúc, mừng cho chovy tiến bộ,0fcna1revsg",0.0
"dù sao thì chỉ có mỗi t1 có khả năng thắng gen cao nhất ở hiện tại.,0fcna1revsg",0.0
"tôi tưởng clip này 19p là để chửi thằng doran chứ vì chuỗi snowball xảy ra là nhờ thằng doran xử lý fail r dẫn đến bị quét sạch và trôi luôn,0fcna1revsg",0.0
"doran đi cktg lỏ vl,0fcna1revsg",0.0
"m k thay 3ker no doi goc gan tuong xong bi shock chet a =))),0fcna1revsg",0.0
"nói câu chứng minh chả biết cc gì về lol -))) fearless draft tẩy hết cmn tướng ở đấy mà vào trong vs ngoài ... sao chung kết msi ko ăn đi ... bo5 đấy 😏😏😏,0fcna1revsg",0.0
"m thấy chúng nó đc nhiều ng tung hô thì m ghét thôi chứ đ có lý do gì hết, nch là faker còn thi đấu thì m còn trù dập,,0fcna1revsg",0.0
"có cửa win nhưng khó, tuyển thủ lỗi nữa thì nằm ngửa là chuẩn r,0fcna1revsg",0.0
"mày mất dạy vừa vừa thôi hay là may mua cái mic cho bạn ấy đi,chứ mày ông cố nội người ta hả coi chùa còn ý kiến thứ bá dơ mất dạy mở miệng là tao biết mày ở đâu rồi,câu đầu tiên là biết nguồn gốc :)),0fcna1revsg",0.0
"old but gold 😂😂😂,mqaea6ywagi",0.0
"lượt youtube 1 tí mà hiện luôn đề xuất video đầu tiên, quả văn ko thể outmeta :"">,mqaea6ywagi",0.0
"cktg 2025 chỉ cần giết lck là win, quá dễ mà còn làm không được,mqaea6ywagi",0.0
"máy pham ko bao giờ lớn,mqaea6ywagi",0.0
"mỗi năm quay lại 1 lần, năm nào quả clip này cũng đúng điên!! =)))),mqaea6ywagi",0.0
"vào nhánh ngon hay nhánh tử thần đều cook thần đồng mà không có danh hiệu vô địch thế giới thì mãi mãi không lớn được vậy thôi 3 năm rồi xem lại nó vẫn đúng,mqaea6ywagi",0.0
"vào đọc bình luận toàn 3 năm trước, 2 năm trước, 1 năm trước, 6 ngày trước :)) ác thật chứ.,mqaea6ywagi",0.0
"thặc ko ngờ, mỗi năm 1 lần🐧,mqaea6ywagi",0.0
"vãi òn vid 2 năm tuổi nó đề xuất lại :)),mqaea6ywagi",0.0
"2025 coi lại vẫn đúng :))),mqaea6ywagi",0.0
"khéo sang năm vẫn còn viral video này :)),mqaea6ywagi",0.0
"a lu không ra video phân tích nữa ạ,mqaea6ywagi",0.0
"uầy đề xuất cơ đấy,mqaea6ywagi",0.0
"làm 1 video dùng cả 4 năm :)))),mqaea6ywagi",0.0
"mỗi năm điểm danh 1 lần video này :d,mqaea6ywagi",0.0
"goat bình luận viên esports vn,mqaea6ywagi",0.0
"2025 gãy bán kết.. 2026 cố lên về thứ 2. thua al,mqaea6ywagi",0.0
"tưởng clip mới 2025 k á,mqaea6ywagi",0.0
"kh nhờ tụi m cmt t tưởng clip mới đăng không,mqaea6ywagi",0.0
"hình như threads không chuộng clip lắm,hình như threads không chuộng clip lắm",0.0
"không chuộng thật, chẳng thấy ai nói gì 🥹,hình như threads không chuộng clip lắm",0.0
"xinhh nhaa cậu,hình như threads không chuộng clip lắm",0.0
"hihi cảm ơn cậu,hình như threads không chuộng clip lắm",0.0
"水喔❤️,hình như threads không chuộng clip lắm",0.0
"爱你 ❤️,hình như threads không chuộng clip lắm",0.0
"sồ lơn phát,hình như threads không chuộng clip lắm",0.0
"?,hình như threads không chuộng clip lắm",0.0
"🥰🥰🥰,hình như threads không chuộng clip lắm",0.0
"❤️❤️,hình như threads không chuộng clip lắm",0.0
"đẹp gái vchhh 😍,hình như threads không chuộng clip lắm",0.0
"mọi ng u mê e nói ko nên lời đó,hình như threads không chuộng clip lắm",0.0
"thế a ko u mê nên vẫn nói nên lời à 😅,hình như threads không chuộng clip lắm",0.0
"mô phật a xem mấy trục lần mới dứt ra đk,hình như threads không chuộng clip lắm",0.0
"nhìn là muốn chuộng lun rồi.,hình như threads không chuộng clip lắm",0.0
"haha,hình như threads không chuộng clip lắm",0.0
"cười xinh thế 🤭,hình như threads không chuộng clip lắm",0.0
"có cười đâu mà biết xinh,hình như threads không chuộng clip lắm",0.0
"ờ nhỉ. chắc tại trong tưởng tượng của a nụ cười e đẹp ý.,hình như threads không chuộng clip lắm",0.0
"to tròn sao lại k chuộng được,hình như threads không chuộng clip lắm",0.0
"hả,hình như threads không chuộng clip lắm",0.0
"em ơi e đâu rồi,hình như threads không chuộng clip lắm",0.0
"toi yeu threads,hình như threads không chuộng clip lắm",0.0
"sao lại yêu threads,hình như threads không chuộng clip lắm",0.0
"vì threads có chị,hình như threads không chuộng clip lắm",0.0
