name,comment
Hữutho Peter, "Từ Công an,nhà báo là của Đảng,của chế độ. Không phải để phục vụ dân.giờ bản chất đã rõ,dân đã hiểu thì càng bị vùi dập mạnh hơn"
Manh Coi, "Toàn bọn cùng dòng tham nhũng cả, đồng lòng bóc lột sức dân."
Ten Tèn, "Cái đảng VN toàn bộ ăn nhờ vào Vin giờ ko binh vực & bảo vệ thì đói thối mồm với nhau à,, dân kêu gào thì kệ chứ , thằng Vin nó sụp là cả 1 đảng chế trôi theo ..kkkk"
Hàn Lệ Nhân Pđt, "Làm sai thì sửa khó chi,"
Nguyên Sato, "Việc đầu tiên là báo chí phải bảo vệ quyền lợi hợp pháp của nhân dân. Nếu có sai phạm phải mạnh mẽ lên tiếng vì dân vì sự công bằng của xã hội."
Cốt Pha Hồng Phúc, "Ko thà im mẹ mồm"
Nhánh Lan Rừng, "dân là khổ nhất ."
Dũng Mai, "Một thể chế vô thiên vô pháp vô nhân tính vô đạo đức"
Khoi Le, "Hèn gì thấy sửa hoài ko xong ra là do gốc 😆"
Nguyễn Văn Toàn, "Bái công an giờ cho còn văn hóa đâu"
Tuấn Thái, "Hay, đúng!"
tỉnh lặng, "Thiệt nhục,đi kiện mà cty tới thằng chủ,không có địa chỉ cụ thể ở đâu,ko lẽ trụ sở cty ở singapore là thật,địa chỉ chủ tịch ở mỹ hay đảo síp"
Khanh Bui, "Dân đen có sữa được không"
Một Nửa Sự Thật .., "Mà chắc gì sai?"
Công Huy Kiều, "Lời cảnh báo đe nẹt & hâm doạ gõ gàng🤭🤭"
Nguyễn Khắc Lộc, "đồ đểu và giả nên ngôi nhiều quá , dân không còn có sự lựa chọn nào tốt cho mình nữa"
Sky Sky, "Dân đen sai sao không cho sửa tống đi tù cho hết dân , tùy chuyện lớn hay nhỏ mấy bác phân loại chứ , xã hội dân cựa cái tống đi tù hết xã hội chắc phát triển . Này tập đoàn đào lửa có giấy tờ vậy mà cho là sai thì sửa , chuye rồi xưa rồi"
Quang Nguyễn Hòa, "Nó ko bảo vệ dân cũng chẳng bảo vệ doanh nghiệp họ bảo vệ cấp trên đồng nghiệp cán bộ và người có tiền"
Kiều Phong, "Fen Rồi cũng sáng con mắt hết"
Phạm Quang Long, "bảo vệ vện vàng thì chúng m mới chịu à"
Nguyễn Quốc Dũng, "Báo chí luôn luôn phải đứng về phía dân,và đối nghịch với chính quyền.Lúc đó XH mới phát triển và trong sạch được."
Thu Hằng, "VN giờ không làm cẩn thận là dân góp ý Cho về vườn luôn"
Nguyện Mãi Yêu Em, "Hong Thai Hoang đã bảo vệ thì phải bảo vệ công lý, bải vệ cái đúng, bảo vệ sự chính trực và ngay thẳng chứ không bảo vệ riêng ai hay tổ chức nào. Cái tust bạn phải hỏi là: bảo vệ công lý hay bảo vệ kẻ có tiền"
Hạnh Nguyễn, "Tất cả bọn chúng ko bk hổ thẹn với lương tâm và lương tri khi GẮN MÁC , núp lùm ăn lương của dân"
Kobir Kobir, "Đổi lại thành Công An Doanh nghiệp"
An Nhật, "nó ăn ngập mõm của vượn thì nó chả chả thế"
Hồ Mạnh Cầm, "Cá mè một lứa cã thôi."
Hưng Lê Đình, "Sai thì sửa đúng là xưa rồi. Bây giờ ai nói mình sai thì mình … kiện!"
Phamquocviet, "Cho lúa ăn phân thì lúa cho hạt thóc."
Duy Tuấn, "Chính xác dẹp nó đi"
Nguyễn Tho, "Dân chủ mà ....😅😅 lần lần dân giống nô tì qá ."
Phan Dien Phan Dien, "Quá đúng!@@"
Chính Trí, "CA bảo vê dân đấy chứ mà dân có tiền, có đảng và phải có quyền à nghen. Chế đô của VN ngày nay là chế đô phong kiến kiểu mới với vỏ boc mi dân mà ai còn chưa biết"
Doi Ho, "Quá hay luôn !"
PHong Nam Đỗ, "Bấy lâu nay Người Việt có câu ; " Suỵt Chó bụi rậm .." ...Giờ đây Xứ Văn Nôm _Tổ Diệc ra đường là thấy , bất cứ thằng Tròn , Trọc , thằng Doanh nghiệp nào cũng đều hơi tí là SUỴT _ suỵt cmn chứ CHÓ mày nuôi đấy ah ."
Phạm Văn Tâm, "Toàn những thành phần ngu dốt bị mấy đứa cali này dắt mũi...Chụp cái tus xong lên bài vậy chứ có biết nội dung bài báo đó nói về ai đâu 🙃"
Nguyễn Lên, "Kẻ thù của tui là thằng vượng và đồng bọn của nó"
Long Doanmai, "Sửa 1 cái sai gọi là đổi mới...đúng quy trình...🤣🤣🤣"
Lucky Luke, "Bạn này rất thông minh, có suy nghĩ logic. XH cần nhiều ng như bạn!"
Hạt Giống Kim Bắp, "Làm giống nepan đi 😅😁"
Tuan Le, "Dan có tọi thì bỏ t// còn cán bộ thì đình chỉ để đều tra cho qua loa"
Tuấn Vũ, "Vụ NSC mất niềm tin luôn ."
Sky Sky, "Thiệt hại là dân , là đời sống của dân . Dân là gốc mà báo chính thống viết vậy là quá ẩu , quá rõ ràng bao che. Luật pháp ra để làm gì , ý nghĩa gì nữa , dân không phục thì nói chống phá , con nít đọc nó còn hiểu . Viết ko suy nghĩ thì dân đâu cần công an nữa . Ko cần thiết, dư thừa cho dân. Dân đen mãi là dân đen thôi sao"
Bùi Đức Anh Tony, "Điều ad và 3/ sợ nhất là VN giàu mạnh, cty VN phát triển, người dân VN được học hành đầy đủ và nhận thức chính trị tốt. Chúng rất sợ"
Lẫm Đông, "Xã hội chủ nghĩa mà, chắc mấy ổng quên triết học Mác Lênin chỉ biết có cao cấp chính trị thôi."
Văn Pháp, "Nên đổi thành báo cong ăn doan nghiejp"
Quý Thóc, "Báo đớp"
Thinh Do, "Ngàn đời nay là vậy mà, sai thì đc sửa, chứ dân sai là rũ tù 😌"
Đào Đức, "2 mang"
Bùi Lệ Capital, "Chuẩn"
Trần Hai Kim, "Hay quá"
Miền Đất Lạ, "Vô ngay va lien kkk"
Trai Tài Gái Sắc, "DCM báo chí Việt Nam 1996 là đã khốn nạn sặc lưu manh"
Tuan Phat, "Gặp mom"
Quang Tuấn, "Chuẩn"
Phi Long, "Chắc chắn là bv ng Việt nhưng ko có hồng thái hoàng nhé nên đừng quan tâm"
Kỳ Đỗ, "Quá đúng"
Duymạnhtriệu DuyMạnh, "Báo giờ thành sư tử hết rồi"
Hiepbui Trưong SA Bui, "Ok chuan luon"
Nguyen Van, "Sai phải chịu trách nhiệm trước pháp luật. Điều đó là đương nhiên. Đã là con ng thì kể cả lời mình nói ra cũng phải chịu trách nhiệm. Chứ k phải như cái loại đăng lên là từ chối nhận tiền Nhà Nước cho. Vậy mà hôm sau xách lol đi nhận. K biết ngại. Cái loại mặt dày chỉ thua mật độ bom Mỹ ném xuống VN mà cũng lên tiếng"
Dương Tiệp, "Bảo vệ lẽ phải, mày ngu sao mà hỏi vậy à"
Hoàng Nguyễn Đăng, "Quá đúng"
Thanhbinh Luong, "Tôi rất thích những bài phản biện của cô gái hoang hong thai này rất hay hãy tiếp tục giữ lửa em nhé chúc em nhiều sức khoẻ"
Trần Thanh Ái, "Tại sao người đời gọi choá và đuỷ, choá là phải ngoan ngoản nghe lời, còn làm đuỷ thì được trả tiền thế thôi"
Vinh Nguyentung, "Bao bay gio la bao AC cty vuong nuoi het roi ,ho dau phai nd"
Thi Nga Do, "1 chị nữa 60 tỷ kkkk V.choi vậy ai choi lại"
Trí Đức Nguyễn, "Vấn đề là viết bài bảo vệ dân thì bị nghỉ việc do năng lực kém cho người khác thay kkkk đố các bố báo dám"
Joe Mack Do, "Đám sâu bọ gặm nhắm mồ hôi nước mắt đồng bào"
Trần Danh Khánh, "Ăn tiền nhà nước mà bày đặt nói thánh.mẹ ngon gửi đơn kiện vin xem nào"
La Vie Est Belle, "Hề công lý! Làm sai không bị pháp luật soi tới là ma fi a"
Việt Dũng, "Từ xưa tới giờ ở VN giữ người dân và doanh nghiệp thì chính quyền luôn bảo vệ doanh nghiệp tôi chưa thấy bảo vệ quyền lợi người dân...hơn nữa Mai Tiến Dũng đã phát ngôn đi vào lòng đất"Cán bộ sai thì xin lỗi trước dân,dân sai phải chịu trách nhiệm trước pháp luật""
Binh Nguyen, "Doanh nghiệp mà vì dân thì ủng hộ"
Kelly Au, "Nên bỏ cái danh hiệu “ công an nhân dân” đi."
Louis Nguyễn, "Đổi thành báo doanh nghiệp đi kkkk"
Nguyễn Đăng Khoa, "Cười ỉa ha ha"
Quan To, "Nước ta có hàng trăm tờ báo quốc doanh (không có báo tư nhân) nhưng chỉ có một tổng biên tập."
Nguyễn Quân Mừng, "Cứ nói đúng vậy bảo sao chính quyền nó tìm mọi cách để tiêu diệt"
Nguyễn Đô, "Khởi kiện chưa có kết quả cuối cùng mà dám đưa ra kết quả mới là điều phi lý."
AnhTai Vinh Truong, "Kiện người khác bôi nhọ mình vậy ... tại sao xe vin cháy nhiều rồi tại sao báo chí ở VN không dám đăng ... vậy có phải anh đã được chính quyền bao che cho việc như vậy hay không ... trả lời đi ... rồi có phải anh buôn bán nhà cửa không tại sao người mua trả tiền không có giấy tờ có phải công ty anh đã lừa gạt hay lấy tài sản của người khác thế chấp chứng minh ... nhiêu đây thấy nó không trả lời được rồi"
Nguyễn Duy Truy, "Chủ tịch Hồ Chí Minh khi xưa đưa bản yêu sách cho Pháp đã yêu cầu " tự do cho đồng bào tôi" . Nhưng bây giờ liệu có được tự do?"
Nguyễn Đăng Huy, "Không bao giờ dân được bảo vệ đâu"
