"name","comment"
"","Xem video này xong và xem lại những video đầu tiên mới nhận ra kênh nào dù đầu tư tốt tới đâu rồi cũng sẽ đi vào lối mòn. Như video này k hề nhắc tới hay bỏ qua hose hay vsd,W6Z99suxNqY"
"@Duonghien151","Chuyện cá mập làm giá trong thị trường tài chính như thế này là chuyện bình thường, ai trải qua thị trg crypto và chứng khoán Mỹ lâu năm sẽ hiểu 😂,W6Z99suxNqY"
"@quancoiccp","6 mã thì dính cmn 4 mã flc, amd, hai, ros, giờ thì chạy ship qua ngày 😔😔😔,W6Z99suxNqY"
"@nguyenphuoc4834","Trịnh văn musk - Elon quyết =)))),W6Z99suxNqY"
"@admintblnews","DOANH NGHIỆP GIẢI THỂ, hàng triệu CÔNG NHÂN BỊ SA THẢI: THỊ TRƯỜNG lao động LAO ĐAO | TBL News https://www.youtube.com/watch?v=O2WAMzMCHvw,BS9OdVKYujk"
"@thithuynguyen4392","Rớt giá???!!!!. Chẳng qua là chúng nó hùn nhau đẩy giá trên trời, giá quá bất hợp lý nên người dân bình thường không thể mua được ắt phải hạ giá thôi. Nhưng các ông cũng không việc gì phải thương cho những đại gia đấy, mà thương cho người dân bình thường không có nổi vài tỷ để mua một căn hộ chung cư, với mức lương bèo bọt dăm bảy triệu 1 tháng.,BS9OdVKYujk"
"@Tungvdone231","Chung cư tỉnh lẻ giờ bầy vượn rúp nó thổi bán hàng trăm củ m2, nhốt cả đống người vào mấy cái tổ chim rồi bắt đóng đủ các thế phí để mua cái giấy ở trọ vài chục năm đi webcam chung với nhau cùng một trục mấy chục mét.😂,BS9OdVKYujk"
"@nguyenminh6796","Không quy ra thành tiền được thì gặm tường nhà ra ăn à he he kkkkkkk😂😂😂😂,BS9OdVKYujk"
"@HienNguyen-bu3wn","Giá trên trời thì để thần tiên và ma ở thôi, người ko ở nổi,BS9OdVKYujk"
"@HienNguyen-bu3wn","Toàn nghìn tỷ si mua nổi,BS9OdVKYujk"
"@NamLy-f7j","Ngân hàng cho vay giá nhà bằng giá vàng rồi bây giơ sắp bể hụi rồi Ngân hàng ơi cũng tụi mày giá nhà mới lên không như vậy thằng nào duyên cho vay thì bỏ từ nó,BS9OdVKYujk"
"@DucLuu-q2c","Bon nay co rot gia giam gia bao nhieu van loi day tui ok,BS9OdVKYujk"
"@nguyễnkhắctập","bài học BĐS trung quốc,BS9OdVKYujk"
"@kamuivu8901","Các khu trung tâm ở địa phương chết là phải, ngáo giá, dân đi tập trung ở các thành phố lớn làm việc, ko ai ở tỉnh nữa nên giá rớt thảm,BS9OdVKYujk"
"@kamuivu8901","Các khu ngoại ô thì rớt thảm là cái chắc😂, giờ người ta kinh doanh online rồi. Chào mừng tớ kỷ nguyên suy thoái,BS9OdVKYujk"
"@hongvu2067","Thổi 300 tỉ, bây giờ giảm 100 tỉ, thì vẫn lãi 200ti mà, buồn làm gì đâu,BS9OdVKYujk"
"@SơnNguyễn-d1d9n","May noi tao lao ?,BS9OdVKYujk"
"@buongla409","Giờ bác tô chống tham nhũng dũ quá. Từng thừa đăng ký đến từng thửa đất. Từng ngôi nhà. Tiền chuyển ra nước ngoài. Của quần chức. Rút về mùa thì lộ. Còn dân thường. Cán bộ thường. Thì tiền đâu mà mua. Kẻ táo tợn. Đem nhà thế chấp vay ngân hàng. Giờ nguồn tín dụng vị siết.,BS9OdVKYujk"
"@thuynguyenvan5548","bán cho tôi 10-20 tỷ tôi ỉa vào chứ lỗ trăm tỷ toàn một lũ tội đồ,BS9OdVKYujk"
"@thuynguyenvan5548","tiền ở đâu mà có cả cái nhà có vài chục tỷ là cùng mà rớt trăm tỷ,BS9OdVKYujk"
"@minhkhuevu5695","Giảm 70% có người mua liền,BS9OdVKYujk"
"@nguyentuyetnhung3063","Vấn đề là những người sở hữu những ngôi nhà này cũng không thiếu tiền nên giá xuống họ cũng không quan tâm,BS9OdVKYujk"
"@John-jo3zz","Chống đối lừa bịp kêu gào phẳng động,BS9OdVKYujk"
"@John-jo3zz","Truyện thông bẩn lừa bịp . Kêu gào khi lên. Giờ xuống chút xíu cũng kêu gào. Bọn này mới thật sự là phản động ....,BS9OdVKYujk"
"@RushMeme0909","tự nhiên lại thấy bài này nghe hay hơn bài thg tổng đài lm,IzSYlr3VI1A"
"@QuLiy201","Nhạc hay vãi :))))👏,IzSYlr3VI1A"
"@natetrinh2023","Nhạc như cặc,IzSYlr3VI1A"
"@ThangDino003","Tự nhiên thấy hay hơn mấy bài hát mới ra gần đây 😘😘,IzSYlr3VI1A"
"@D.Q.An2008","Sau khi nghe nhạc quốc kang tự nhiên thấy pickelball rất hay 🤡🤡🤡,IzSYlr3VI1A"
"@whattonamemeidk","""thick of it"" còn sợ bài này chứ,IzSYlr3VI1A"
"@vuasuc-thanh-hoa","Hay mà bro 😭😭😭,IzSYlr3VI1A"
"@NgânNguyễn-s4m5t","Picke ball là 2024,IzSYlr3VI1A"
"@MrAnna11061990","Cái gì gớm z trời,IzSYlr3VI1A"
"@CườngĐỗ-v4z","Anh có một tài năng đó và đó hát dỡ Vãi cả lon anh Thuột từng lớp đấy xã hội,IzSYlr3VI1A"
"@quanharry6170","😂😂😂T cứ nghĩ bài mùa hè không nóng là bựa nhất rồi không ngờ còn bài này,IzSYlr3VI1A"
"@BảoHoàng-v9c","hay quá a, bắn r a ơi,IzSYlr3VI1A"
"@hahaha-d9","Con cún nhà tôi bị liệt chân khi tôi bật bài này nó liền chạy đến cắn điện thoại,IzSYlr3VI1A"
"@PhươngAnhLêThị-q1g","Brenrot mới,IzSYlr3VI1A"
"@khanhhuynh5375","Ocean English đã đưa tôi đến đây 😂,IzSYlr3VI1A"
"@MỹlinhTrần-i3n","Bài hát hay.. mà cái mv hơi kì?kkkkk,IzSYlr3VI1A"
"@GrKhach-p3n","😂😂😂😂😂,IzSYlr3VI1A"
"@vocvachpc","131 ngàn dislike 🗿 đừng hỏi vì sao tôi biết,IzSYlr3VI1A"
"@PhoneUg-m9k","Nghe xong bài lỡ rồi tự nhiên thấy bài này hay hơn,IzSYlr3VI1A"
"@NhanPham-u4l","Tao nge tới pickleball là tao hiểu ngay mấy thành phần hư trên mxh,IzSYlr3VI1A"
"@tranquangtue61","thật k thùy,IzSYlr3VI1A"
"@BảoHoàng-v9c","​ @tranquangtue61 thùy cc3m nhà m,IzSYlr3VI1A"
"@tranquangtue61","​ @BảoHoàng-v9c dạ e xl thùy,IzSYlr3VI1A"
"@BảoHoàng-v9c","​ @tranquangtue61 j v tuệ béo,IzSYlr3VI1A"
"@BảoHoàng-v9c","😅​ @tranquangtue61,IzSYlr3VI1A"
"@anhtienn63","17:30 kiin lái xe ủi 5 😱😱,0fCnA1reVsg"
"@heartofcourage1553","Qúa chán nãn ..... Trình độ 2 team là ngang nhau . Ban pick ngang nhau . Hơn nhau chỉ 1s 2s . Pha combat mấu chốt 17'55s cả 2 đều ngang tiền và nếu ai win combat sẻ định đoạt thế cục . T1 mở combo tốt với pha bò hút . Faker bật R 5 người . Chỉ cần Oner wukong R vào chung trong 1s nhưng Oner quá chủ quan tầm cast R của poppy hoạt con mắt của T1 bóp tầm nhìn ko thấy đc poppy nên Oner bị poppy đẩy ra khỏi giao tranh làm Faker bi shock chết . Và thế là mọi người đổ lổi hết cho Faker . Geng out trình đi lane ?_? Tôi biết tôi nói bình luận này ra kiểu nào chả có đứa ghét . 🤔,0fCnA1reVsg"
"@sieuquaygh","Hên có 1 trận thui, chứ để bo 5 thua hết 3 thì quê lắm 🤭🤭,0fCnA1reVsg"
"@chilacaiten29","như năm ngoái thôi, cứ như một kịch bản có sẵn. Mấy vòng phân loại này như cà rởn dạo chơi, cứ vào bo5 sinh tử là biết cái mùi với th T1 à,0fCnA1reVsg"
"@dattgkm","kèo bố con mà phân tích làm méo gì. nhìn ai chẳng biết kq,0fCnA1reVsg"
"@ucphamhuynh4537","Thua là đổ tội cho ban pick, trong khi kèo ngược kèo xuôi gì cũng thua. Bảo sao fan Tê oăn chúng mày lắm anti 😅,0fCnA1reVsg"
"@taolinh8097","Sao ko lấy Nautilus nhỉ , nauti counter đc R poppy,0fCnA1reVsg"
"@hungpham93","Coach chỉ đạo ban pick chán + phong độ đội thấp thì chấp nhận thua cho đội xứng đáng hơn,0fCnA1reVsg"
"@ViệtNamĐoànKết-F-E-B-E-T","Thua bẽ bàng nhưng vẫn phải thán phục Gen.G 😱 Pha xử lý của họ quá chuẩn, T1 gặp khó thật sự,0fCnA1reVsg"
"@hunielvn","bên T1 toàn tướng lướt lướt bị poppy khắc chế hết chứ gì nữa,0fCnA1reVsg"
"@artmatcha97","Pick đội hình mình con poppy nó cho cút hết,0fCnA1reVsg"
"@thomasnguyen2603","Djtconme chỉnh lại cái mic hộ cái khác lz gì cái đàm thời kháng chiến ko.,0fCnA1reVsg"
"@athotan214","T1 về bà lun đi đánh chán kinh,0fCnA1reVsg"
"@NguyenFang","Tại bo1 thôi chứ Bo3 là khác rồi...3-0,0fCnA1reVsg"
"@DuyNguyen-mk6vw","Del có trình chứ sao. Phân tích cl gì trong khi ai xem cũng bit out trình out ban pick,0fCnA1reVsg"
"@saki-chan6332","Phân tích hay quá e cảm ơn anh,0fCnA1reVsg"
"@anhchangan","thôi con hơn cha là nhà có phúc, mừng cho chovy tiến bộ,0fCnA1reVsg"
"@Baothu7681","Dù sao thì chỉ có mỗi T1 có khả năng thắng Gen cao nhất ở hiện tại.,0fCnA1reVsg"
"@hunguc6175","tôi tưởng clip này 19p là để chửi thằng doran chứ vì chuỗi snowball xảy ra là nhờ thằng doran xử lý fail R dẫn đến bị quét sạch và trôi luôn,0fCnA1reVsg"
"@tamle5399","doran đi cktg lỏ vl,0fCnA1reVsg"
"@hoangdat8386","m k thay 3ker no doi goc gan tuong xong bi shock chet a =))),0fCnA1reVsg"
"@MinhVu-e1v","Nói câu chứng minh chả biết cc gì về LoL -))) Fearless Draft tẩy hết cmn tướng ở đấy mà vào trong vs ngoài ... sao chung kết Msi ko ăn đi ... Bo5 đấy 😏😏😏,0fCnA1reVsg"
"@nguyenngoclong2419","M thấy chúng nó đc nhiều ng tung hô thì m ghét thôi chứ đ có lý do gì hết, nch là faker còn thi đấu thì m còn trù dập,,0fCnA1reVsg"
"@icenoticecream6124","có cửa win nhưng khó, tuyển thủ lỗi nữa thì nằm ngửa là chuẩn r,0fCnA1reVsg"
"@muabanreview","Mày mất dạy vừa vừa thôi hay là may mua cái mic cho bạn ấy đi,chứ mày ông cố nội người ta hả coi chùa còn ý kiến thứ bá dơ mất dạy mở miệng là tao biết mày ở đâu rồi,câu đầu tiên là biết nguồn gốc :)),0fCnA1reVsg"
"@hinhhoang2745","old but gold 😂😂😂,mqaea6yWAGI"
"@chienngovan2103",".,mqaea6yWAGI"
"@Namo-ye9zp","lượt youtube 1 tí mà hiện luôn đề xuất video đầu tiên, quả văn ko thể outmeta :"">,mqaea6yWAGI"
"@redzed9405","CKTG 2025 chỉ cần giết LCK là win, quá dễ mà còn làm không được,mqaea6yWAGI"
"@quanghuy1195","=)),mqaea6yWAGI"
"@TưNguyễn-j8e","Máy pham ko bao giờ lớn,mqaea6yWAGI"
"@Tamyx-yp8ft","Mỗi năm quay lại 1 lần, năm nào quả clip này cũng đúng điên!! =)))),mqaea6yWAGI"
"@tientrungbui2809","vào nhánh ngon hay nhánh tử thần đều cook thần đồng mà không có danh hiệu vô địch thế giới thì mãi mãi không lớn được vậy thôi 3 năm rồi xem lại nó vẫn đúng,mqaea6yWAGI"
"@vlight155","❤️❤️❤️,mqaea6yWAGI"
"@HaPham-zt1sq","Vào đọc bình luận toàn 3 năm trước, 2 năm trước, 1 năm trước, 6 ngày trước :)) ác thật chứ.,mqaea6yWAGI"
"@Black-BeetleZ","thặc ko ngờ, mỗi năm 1 lần🐧,mqaea6yWAGI"
"@minhkhuong4882","vãi òn vid 2 năm tuổi nó đề xuất lại :)),mqaea6yWAGI"
"@nghiango2308","2025 coi lại vẫn đúng :))),mqaea6yWAGI"
"@bvat8757","vc,mqaea6yWAGI"
"@Dungebl93","khéo sang năm vẫn còn viral video này :)),mqaea6yWAGI"
"@TuyenNguyen-xb1eh","A lu không ra video phân tích nữa ạ,mqaea6yWAGI"
"@hieudx9028","CHOKEVEE,mqaea6yWAGI"
"@22.nguyenanhminh73","Uầy đề xuất cơ đấy,mqaea6yWAGI"
"@VOVANTHICH-i8i","Làm 1 video dùng cả 4 năm :)))),mqaea6yWAGI"
"@tienuctruongang4309","Mỗi năm điểm danh 1 lần video này :D,mqaea6yWAGI"
"@HiếuNguyễn-r4q","Goat bình luận viên esports VN,mqaea6yWAGI"
"@TrầnHaiosaka","2025 gãy bán kết.. 2026 cố lên về thứ 2. Thua AL,mqaea6yWAGI"
"@TấnVõVăn-j7h","tưởng clip mới 2025 k á,mqaea6yWAGI"
"@Tian-98","Kh nhờ tụi m cmt t tưởng clip mới đăng không,mqaea6yWAGI"
"@LocNguyen-fq9ip","8884844,mqaea6yWAGI"
